"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201704","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","37","山东省","458,844",
"201704","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","53","云南省","23,760,756",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","216,214,781",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","58,111,680",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","14","山西省","27,355,335",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","23,539,848",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","439,579,795",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","476,492,872",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","108,034,098",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","16,463,174",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","163,009,786",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","487,204,270",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","48,345,515",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","137,232,012",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","220,037,532",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","50","重庆市","27,396,169",
"201704","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","41,100,047",
"201704","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","19,255,415",
"201704","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","44","广东省","5,886,914",
"201704","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","3,362,260",
"201704","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","4,513,627",
"201704","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","16,821,428",
"201704","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","58,051,030",
"201704","1201","大豆，不论是否破碎","410","巴西","39","其他","31","上海市","416",
"201704","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","671,868",
"201704","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","21","辽宁省","58,800",
"201704","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","838,188",
"201704","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","1,660,210",
"201704","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","794,511",
"201704","1201","大豆，不论是否破碎","501","加拿大","14","来料加工贸易","44","广东省","167,040",
"201704","1201","大豆，不论是否破碎","501","加拿大","15","进料加工贸易","44","广东省","417,181",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","11","北京市","31,754,052",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","13","河北省","165,418,222",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","21","辽宁省","1,571,250",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","31","上海市","24,364,768",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","32","江苏省","83,290,844",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","33","浙江省","37,594,444",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","34","安徽省","4,231,624",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","35","福建省","60,239,096",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","36","江西省","228,216",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","37","山东省","191,157,277",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","41","河南省","13,813,517",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","43","湖南省","170,648",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","44","广东省","28,877,718",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","45","广西壮族自治区","87,765,375",
"201704","1201","大豆，不论是否破碎","502","美国","10","一般贸易","61","陕西省","13,033,125",
"201704","1201","大豆，不论是否破碎","502","美国","15","进料加工贸易","33","浙江省","6,138,930",
"201704","1201","大豆，不论是否破碎","502","美国","33","保税监管场所进出境货物","33","浙江省","11,762,502",
"201705","1201","大豆，不论是否破碎","142","中国","34","海关特殊监管区域物流货物","21","辽宁省","167,256",
"201705","1201","大豆，不论是否破碎","145","哈萨克斯坦","10","一般贸易","65","新疆维吾尔自治区","213,211",
"201705","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","12","天津市","1,165,329",
"201705","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","32","江苏省","190,964",
"201705","1201","大豆，不论是否破碎","217","埃塞俄比亚","10","一般贸易","37","山东省","21,104",
"201705","1201","大豆，不论是否破碎","344","俄罗斯","19","边境小额贸易","23","黑龙江省","4,828,267",
"201705","1201","大豆，不论是否破碎","344","俄罗斯","34","海关特殊监管区域物流货物","23","黑龙江省","35,995",
"201705","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","13","河北省","46,000",
"201705","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","34","安徽省","106,672",
