hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate,usmca_ad_val_rate,usmca_specific,usmca_other_rate
"04059020","Fats and oils derived from milk, other than butter or dairy spreads, not subject to gen note 15 and excess of quota in ch 4 add US note 14","KG",,"B","$1.865/kg + 8.5%","4",,0.08,1.86,0,"Free (BH,CL,JO,MX,OM,SG) 93.2 cents/kg + 4.2% (P) 18.6 cents/kg + 0.8% (KR) 37.3 cents/kg + 1.7% (PE) 74.6 cents/kg + 3.4% (PA) See 9912.04.10, 9912.04.16 (MA) See 9913.04.10 (AU) See 9915.04.05, 9915.04.11, 9915.04.17 (P+) See 9918.04.04, 9918.04.07 (CO)",,,,,,,"MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","4",0.04,0.93,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","4",0.01,0.37,0,,,"$2.194/kg + 10%","4",0.1,2.19,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.05.37-9904.05.47.",,"KR","4",0.008,0.18,0,"CO","9",9999.99,9999.99,9999.99,"PA","4",0.03,0.74,0,,,,,,,,,,,
"04059020","Fats and oils derived from milk, other than butter or dairy spreads, not subject to gen note 15 and excess of quota in ch 4 add US note 14","KG",,"B","$1.865/kg + 8.5%","4",,0.08,1.86,0,"Free (BH,CL,JO,MX,OM,SG) 93.2 cents/kg + 4.2% (P) 18.6 cents/kg + 0.8% (KR) 37.3 cents/kg + 1.7% (PE) 74.6 cents/kg + 3.4% (PA) See 9912.04.10, 9912.04.16 (MA) See 9913.04.10 (AU) See 9915.04.05, 9915.04.11, 9915.04.17 (P+) See 9918.04.04, 9918.04.07 (CO) See 9823.03.01-9823.03.11 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","4",0.04,0.93,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","4",0.01,0.37,0,,,"$2.194/kg + 10%","4",0.1,2.19,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.05.37-9904.05.47.",,"KR","4",0.008,0.18,0,"CO","9",9999.99,9999.99,9999.99,"PA","4",0.03,0.74,0,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061002","Chongos, unripened or uncured cheese, including whey cheese and curd, subject to gen. note 15 of the HTS","KG",,"B","10%","7",,0.1,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,S,SG) 1% (KR)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2020,,,"KR","7",0.01,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061002","Chongos, unripened or uncured cheese, including whey cheese and curd, subject to gen. note 15 of the HTS","KG",,"B","10%","7",,0.1,0,0,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 1% (KR)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2020,06/30/2020,,,"KR","7",0.01,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061004","Chongos, unripened or uncured cheese, including whey cheese and curd, subject to add. US note 16 to Ch. 4","KG",,"B","10%","7",,0.1,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,"A",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061004","Chongos, unripened or uncured cheese, including whey cheese and curd, subject to add. US note 16 to Ch. 4","KG",,"B","10%","7",,0.1,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,SG)",,"A",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061008","Chongos, unripened or uncured cheese, including whey cheese and curd, not subject to gen note 15 or add. US note 16 to Ch. 4","KG",,"B","$1.509/kg","1",,0,1.5,0,"Free (BH,CL,JO,MX,OM,SG) 60.3 cents/kg (KR) 75.4 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70-9912.04.71 (MA) See 9913.04.35 (AU) See 9915.04.80, 9915.04.81, 9915.04.90, 9915.04.99 (P+) See 9917.04.50,  9917.04.51 (PE) See 9918.04.50, 9918.04.51 (CO) See 9919.04.40, 9919.04.41-9919.04.42 (PA) See 9823.04.01-9823.04.54 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.75,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.775/kg","1",0,1.77,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.06.38-9904.06.49.",,"KR","1",0,0.6,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061008","Chongos, unripened or uncured cheese, including whey cheese and curd, not subject to gen note 15 or add. US note 16 to Ch. 4","KG",,"B","$1.509/kg","1",,0,1.5,0,"Free (BH,CL,JO,MX,OM,SG) 60.3 cents/kg (KR) 75.4 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70-9912.04.71 (MA) See 9913.04.35 (AU) See 9915.04.80, 9915.04.81, 9915.04.90, 9915.04.99 (P+) See 9917.04.50,  9917.04.51 (PE) See 9918.04.50, 9918.04.51 (CO) See 9919.04.40, 9919.04.41-9919.04.42 (PA)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.75,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.775/kg","1",0,1.77,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.06.38-9904.06.49.",,"KR","1",0,0.6,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"04061012","Fresh (unripened/uncured) cheese (ex chongos), incl whey cheese and curd, subj to gen. note 15 of the HTS, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,SG) 1% (KR)",,"A+",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2020,06/30/2020,,,"KR","7",0.01,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061012","Fresh (unripened/uncured) cheese (ex chongos), incl whey cheese and curd, subj to gen. note 15 of the HTS, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,MA,MX,OM,P,PA,PE,S,SG) 1% (KR)",,"A+",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2020,,,"KR","7",0.01,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061014","Fresh (unripened/uncured) blue-mold cheese, cheese/subs for cheese cont or procd fr blue-mold cheese, subj to Ch4 US note 17, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,,,,,,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061014","Fresh (unripened/uncured) blue-mold cheese, cheese/subs for cheese cont or procd fr blue-mold cheese, subj to Ch4 US note 17, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,,,,,,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061018","Fresh (unripened/uncured) blue-mold cheese, cheese/subs for cheese cont or proc fr blue-mold cheese, not subj to Ch4 US note 17 or GN15","KG",,"B","$2.269/kg","1",,0,2.26,0,"Free (BH,CL,JO,MX,OM,SG) 90.7 cents /kg (KR) $1.13/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.72 (MA) See 9913.04.40 (AU) See 9915.04.80, 9915.04.82, 9915.04.91 (P+) See 9917.04.50, 9917.04.52 (PE) See 9918.04.50, 9918.04.52 (CO) See 9919.04.50, 9919.04.51-9914.04.61 (PA) See 9823.04.01-9823.04.54 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,1.13,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$2.67/kg","1",0,2.67,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.05.48-9904.05.58.",,"KR","1",0,0.9,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061018","Fresh (unripened/uncured) blue-mold cheese, cheese/subs for cheese cont or proc fr blue-mold cheese, not subj to Ch4 US note 17 or GN15","KG",,"B","$2.269/kg","1",,0,2.26,0,"Free (BH,CL,JO,MX,OM,SG) 90.7 cents /kg (KR) $1.13/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.72 (MA) See 9913.04.40 (AU) See 9915.04.80, 9915.04.82, 9915.04.91 (P+) See 9917.04.50, 9917.04.52 (PE) See 9918.04.50, 9918.04.52 (CO) See 9919.04.50, 9919.04.51-9914.04.61 (PA)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,1.13,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$2.67/kg","1",0,2.67,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.05.48-9904.05.58.",,"KR","1",0,0.9,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"04061024","Fresh (unripened/uncured) cheddar cheese, cheese/subs for cheese cont or proc from cheddar cheese, subj to Ch 4 US note 18, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061024","Fresh (unripened/uncured) cheddar cheese, cheese/subs for cheese cont or proc from cheddar cheese, subj to Ch 4 US note 18, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061028","Fresh (unripened/uncured) cheddar cheese, cheese/subs for cheese cont or proc from cheddar cheese, not subj to Ch4 US note 18, not GN15","KG",,"B","$1.227/kg","1",,0,1.22,0,"Free (BH,CL,JO,MX,OM,SG) 49 cents/kg (KR) 61.3 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.73 (MA) See 9913.04.45 (AU) See 9915.04.80, 9915.04.83, 9915.04.92 (P+) See 9917.04.50, 9917.04.53 (PE) See 9918.04.50, 9918.04.53 (CO) See 9919.04.50, 9919.04.52, 9919.04.62 (PA)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.61,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.443/kg","1",0,1.44,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.05.59-9904.05.73.",,"KR","1",0,0.49,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"04061028","Fresh (unripened/uncured) cheddar cheese, cheese/subs for cheese cont or proc from cheddar cheese, not subj to Ch4 US note 18, not GN15","KG",,"B","$1.227/kg","1",,0,1.22,0,"Free (BH,CL,JO,MX,OM,SG) 49 cents/kg (KR) 61.3 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.73 (MA) See 9913.04.45 (AU) See 9915.04.80, 9915.04.83, 9915.04.92 (P+) See 9917.04.50, 9917.04.53 (PE) See 9918.04.50, 9918.04.53 (CO) See 9919.04.50, 9919.04.52, 9919.04.62 (PA) See 9823.04.01-9823.04.54 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.61,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.443/kg","1",0,1.44,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.05.59-9904.05.73.",,"KR","1",0,0.49,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061034","Fresh (unripened/uncured) american-type cheese, cheese cont or proc. fr american-type, subj to add. US note 19 to Ch.4, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061034","Fresh (unripened/uncured) american-type cheese, cheese cont or proc. fr american-type, subj to add. US note 19 to Ch.4, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061038","Fresh (unripened/uncured) american-type cheese, cheese cont or proc. fr american-type, not subj to add. US note 19 to Ch.4, not GN15","KG",,"B","$1.055/kg","1",,0,1.05,0,"Free (BH,CL,JO,MX,OM,SG) 42.2 cents/kg (KR) 52.7 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.74 (MA) See 9913.04.50 (AU) See 9915.04.80, 9915.04.84, 9915.04.93 (P+) See 9917.04.50, 9917.04.54 (PE) See 9918.04.50, 9918.04.54 (CO) See 9919.04.50, 9919.04.53, 9919.04.63 (PA) See 9823.04.01-9823.04.54 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.52,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.241/kg","1",0,1.24,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.05.74-9904.05.82.",,"KR","1",0,0.42,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061038","Fresh (unripened/uncured) american-type cheese, cheese cont or proc. fr american-type, not subj to add. US note 19 to Ch.4, not GN15","KG",,"B","$1.055/kg","1",,0,1.05,0,"Free (BH,CL,JO,MX,OM,SG) 42.2 cents/kg (KR) 52.7 cents/kg (P) See 9908.04.05 (IL) See 9912.04.70, 9912.04.74 (MA) See 9913.04.50 (AU) See 9915.04.80, 9915.04.84, 9915.04.93 (P+) See 9917.04.50, 9917.04.54 (PE) See 9918.04.50, 9918.04.54 (CO) See 9919.04.50, 9919.04.53, 9919.04.63 (PA)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.52,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$1.241/kg","1",0,1.24,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.05.74-9904.05.82.",,"KR","1",0,0.42,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"04061044","Fresh (unripened/uncured) edam and gouda cheeses, cheese/subs for cheese cont or processed therefrom, subj to Ch4 US note 20, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,,,,,,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"04061044","Fresh (unripened/uncured) edam and gouda cheeses, cheese/subs for cheese cont or processed therefrom, subj to Ch4 US note 20, not GN15","KG",,"B","10%","7",,0.1,0,0,"Free (A+,BH,CA,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,SG)",,"A+",,,,"CA",,,,,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,,,,,,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"35%","7",0.35,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"04061048","Fresh (unripened/uncured) edam and gouda cheeses, cheese/subs for cheese cont or processed therefrom, not sub to Ch4 US note 20, not GN15","KG",,"B","$1.803/kg","1",,0,1.8,0,"Free (BH,CL,JO,MX,OM,SG) 90.1 cents/kg (P) 72.1 cents/kg (KR) See 9908.04.05 (IL) See 9912.04.70, 9912.04.75 (MA) See 9913.04.40 (AU) See 9915.04.80, 9915.04.85, 9915.04.94 (P+) See 9917.04.50, 9917.04.55 (PE) See 9918.04.50, 9918.04.55 (CO) See 9919.04.50, 9919.04.54, 9919.04.64 (PA) See 9823.04.01-9823.04.54 (S+)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.9,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$2.121/kg","1",0,2.12,0,07/01/2020,12/31/2020,"<desc>  See subheadings 9904.05.83-9904.05.94.",,"KR","1",0,0.72,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S+","9",9999.99,9999.99,9999.99
"04061048","Fresh (unripened/uncured) edam and gouda cheeses, cheese/subs for cheese cont or processed therefrom, not sub to Ch4 US note 20, not GN15","KG",,"B","$1.803/kg","1",,0,1.8,0,"Free (BH,CL,JO,MX,OM,SG) 90.1 cents/kg (P) 72.1 cents/kg (KR) See 9908.04.05 (IL) See 9912.04.70, 9912.04.75 (MA) See 9913.04.40 (AU) See 9915.04.80, 9915.04.85, 9915.04.94 (P+) See 9917.04.50, 9917.04.55 (PE) See 9918.04.50, 9918.04.55 (CO) See 9919.04.50, 9919.04.54, 9919.04.64 (PA)",,,,,,,"MX","0",0,0,,,,,,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","1",0,0.9,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","9",9999.99,9999.99,9999.99,,,"$2.121/kg","1",0,2.12,0,01/01/2020,06/30/2020,"<desc>  See subheadings 9904.05.83-9904.05.94.",,"KR","1",0,0.72,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
